ear,mar,label
0.3668584360801257,0.5046507194453356,0
0.34431754498337086,0.5091224394434677,0
0.35600928253601877,0.5137283521366306,0
0.3795250576270664,0.45581709509690715,1
0.3373452793627382,0.45012504842275675,1
0.3696086901666015,0.4757206546670967,1
0.3771718662927598,0.47798032171888233,0
0.38665916393523836,0.4034099183339195,1
0.3849610335703144,0.4757558345661257,0
0.404467967197867,0.48582210990374497,0
0.38504935752568525,0.45914285391491666,1
0.38309963116959533,0.4429072616137454,1
0.3777966171290806,0.45433932740408656,1
0.3912622977997252,0.45258849932282286,0
0.42060901234483783,0.41297199568716964,0
0.4129845277378451,0.41620245113676546,0
0.38681978269439266,0.44377376117609624,0
0.3619412758374122,0.47956776842319676,0
0.3638995037083231,0.44683943501790124,1
0.24861010184315696,0.45704164053167706,0
0.3971006907435437,0.45618746138392047,1
0.3978145538523752,0.47976145245807367,0
0.3640088240707514,0.45655113095400973,0
0.24157845603583422,0.5144922159016035,0
0.3850052823122921,0.329215980501886,1
0.39421025854765085,0.4808134126668917,0
0.3107687007999298,0.43291064639082016,0
0.36980064644861926,0.40533043546014014,0
0.3185102394971584,0.5970149888801356,0
0.37820701488980313,0.6084213677016874,1
0.3610288531733069,0.5739010415102876,0
0.3370011095136708,0.6328679642213384,0
0.3505041896001498,0.47715066332741063,0
0.35209268177494923,0.4724719459529112,0
0.3895502461658341,0.5481490031993684,0
0.39508867219793153,0.5235293847204533,0
0.313809233585572,0.5018535530750565,0
0.23547288699792157,0.5691193361845355,0
0.4203433459937311,0.43214116759756305,1
0.39216380794119865,0.4191457993876331,0
0.3852533553537766,0.44956176714026747,0
0.37795094512103633,0.4216019650048021,0
0.3739342612181412,0.4522595527196187,0
0.38338019127725875,0.3739414393949288,1
0.36205332462595474,0.4990595228908017,0
0.31124422956732084,0.47340797271787194,0
0.36076310927378885,0.48216955020412905,0
0.37006236223520195,0.49483742329648306,1
0.39776838369404605,0.44862494601584474,0
0.38626563585521556,0.4260302005332513,0
0.35299015608155315,0.41257134750854546,1
0.41934831596371713,0.5032826871424653,0
0.24641692434273219,0.3603495712464864,0
0.3233783855588903,0.4040297736153989,0
0.33152833632821,0.35031792250483534,0
0.2716478359351971,0.405367373567934,0
0.27749036412302786,0.4469949965941106,0
0.3082271480250821,0.42015704673605236,0
0.2286975007942001,0.40751194886792835,0
0.27195021072672365,0.3601977075131883,0
0.3153586944153304,0.28145580921621244,0
0.34267276137611635,0.3236414979229441,0
0.2505953933267943,0.37904125536542227,0
0.33952252575574393,0.3340542796440961,0
0.28381617020308103,0.33938484848456196,0
0.2776507757151728,0.3298350295810843,0
0.25133403980638774,0.44127833131045185,0
0.25989179157754494,0.4372721740844416,0
